bib,name,gender,country,age_group,point,overall_rank,group_rank,gender_rank,time_overall,time_swim,time_bike,time_run,time_T1,time_T2,link,certificate
104,"Ravalu, Pankaj",male,ind,18-24,"4,050",201,5,179,11:50:32,01:13:39,05:46:05,04:42:52,00:03:10,00:04:46,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=104&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=104&rd=20161112
555,"Hazari, Noor Diana Syam",female,mys,35-39,0,--,--,--,DNF,02:01:23,08:13:23,--:--:--,00:08:50,00:06:20,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=555&rd=2016-11-12,
835,"Hassan, Mazlan",male,sgp,45-49,"1,996",423,65,365,13:44:37,01:41:33,06:40:32,05:03:41,00:06:33,00:12:18,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=835&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=835&rd=20161112
336,"Molina Fernández, Roberto",male,esp,30-34,"3,177",198,31,176,11:47:46,01:06:30,06:02:18,04:30:48,00:03:41,00:04:29,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=336&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=336&rd=20161112
761,"Loi, Kok Mun",male,mys,45-49,"1,000",765,105,667,16:31:08,01:28:10,07:40:17,07:01:07,00:12:27,00:09:07,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=761&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=761&rd=20161112
112,"Rusli, Muhamad Syafiq",male,mys,18-24,"1,810",563,15,485,14:57:13,01:46:39,07:10:09,05:44:07,00:05:15,00:11:03,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=112&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=112&rd=20161112
952,"Barras, Serge",male,fra,50-54,"2,541",468,24,402,13:59:28,01:26:52,07:48:22,04:33:34,00:06:16,00:04:24,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=952&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=952&rd=20161112
889,"Reynolds, Martin",male,gbr,45-49,"4,036",123,21,112,10:54:39,01:08:07,05:38:30,04:01:14,00:03:43,00:03:05,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=889&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=889&rd=20161112
515,"Fujita, Kunihiko",male,jpn,35-39,"1,000",740,143,642,16:19:34,01:27:17,07:10:01,07:22:52,00:07:50,00:11:34,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=515&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=515&rd=20161112
188,"Gillespie, Tyler",male,usa,25-29,"3,167",234,20,201,12:03:35,01:07:38,06:26:40,04:11:28,00:09:13,00:08:36,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=188&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=188&rd=20161112
796,"Wahid, Bakar",male,mys,45-49,0,--,--,--,DNF,01:22:38,08:19:06,--:--:--,00:08:14,00:13:46,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=796&rd=2016-11-12,
428,"Wright, Brad",male,aus,35-39,"4,405",104,24,95,10:43:21,01:02:54,05:10:33,04:23:55,00:02:48,00:03:11,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=428&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=428&rd=20161112
239,"Idris, Arifbillah",male,mys,30-34,"2,118",357,58,304,13:16:03,01:38:40,06:13:05,05:08:10,00:07:28,00:08:40,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=239&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=239&rd=20161112
792,"Cheong Keat, Wong",male,mys,45-49,0,--,--,--,DNF,02:00:26,--:--:--,--:--:--,00:05:15,---,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=792&rd=2016-11-12,
816,"Ng, Kok Meng",male,mys,45-49,"1,000",790,109,689,16:38:48,01:37:19,08:03:22,06:28:58,00:14:04,00:15:05,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=816&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=816&rd=20161112
1218,"Kodaira, Heroshi",male,jpn,60-64,"3,897",440,6,379,13:48:52,01:15:12,06:34:54,05:42:41,00:07:49,00:08:16,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1218&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1218&rd=20161112
495,"Nakayama, Mikihiro",male,jpn,35-39,"2,738",329,60,279,13:02:14,01:28:03,06:25:05,04:59:27,00:05:32,00:04:07,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=495&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=495&rd=20161112
709,"Songtangsuntikul, Surin",male,tha,40-44,"1,000",661,107,571,15:35:59,01:55:37,07:58:57,05:24:24,00:10:11,00:06:50,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=709&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=709&rd=20161112
818,"Waree, Kraipit",male,tha,45-49,"1,000",754,104,656,16:26:23,01:38:55,08:01:13,06:26:02,00:12:06,00:08:07,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=818&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=818&rd=20161112
143,"Kennett, Dave",male,aus,25-29,"4,859",27,3,23,09:42:32,00:58:27,05:07:23,03:30:48,00:03:20,00:02:34,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=143&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=143&rd=20161112
238,"Anton, Jose Juan",male,esp,30-34,"4,125",77,12,69,10:28:45,01:08:00,05:23:40,03:50:20,00:02:52,00:03:53,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=238&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=238&rd=20161112
285,"Walker, Jason",male,gbr,30-34,"3,734",133,20,121,11:01:19,01:10:02,05:41:02,04:05:01,00:03:01,00:02:13,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=285&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=285&rd=20161112
735,"Nanao, Risa",female,jpn,40-44,"2,618",518,19,73,14:29:36,01:39:53,07:22:30,05:13:07,00:08:36,00:05:30,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=735&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=735&rd=20161112
190,"Knudsen, Michael",male,dnk,25-29,"1,941",429,33,368,13:45:46,01:24:41,06:31:16,05:41:24,00:05:11,00:03:14,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=190&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=190&rd=20161112
870,"Middleditch, James",male,sgp,45-49,"5,000",21,1,20,09:34:19,01:10:35,05:02:46,03:15:29,00:02:54,00:02:35,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=870&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=870&rd=20161112
647,"Vanichkirati, Jira",male,tha,40-44,"1,000",788,132,688,16:37:44,01:45:14,07:55:12,06:09:20,00:28:13,00:19:45,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=647&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=647&rd=20161112
571,"Tatsuta, Shinichi",male,jpn,40-44,"1,000",662,108,572,15:37:26,01:28:57,07:39:44,06:10:43,00:10:02,00:08:00,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=571&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=571&rd=20161112
217,"Fleming, Aaron",male,nzl,30-34,"1,000",586,88,507,15:05:45,01:34:34,07:22:45,05:55:32,00:07:05,00:05:49,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=217&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=217&rd=20161112
971,"Minagawa, Akiko",female,jpn,50-54,"3,909",485,7,69,14:09:50,01:27:07,06:52:13,05:36:51,00:07:29,00:06:10,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=971&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=971&rd=20161112
169,"Herath, Shevonne",male,lka,25-29,0,--,--,--,DNF,02:21:09,--:--:--,--:--:--,00:08:03,---,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=169&rd=2016-11-12,
633,"Ang, Sooi Yew",male,mys,40-44,"1,000",582,92,504,15:04:52,01:32:49,07:21:00,05:48:46,00:08:40,00:13:37,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=633&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=633&rd=20161112
429,"Nakamichi, Yuya",male,jpn,35-39,0,--,--,--,DNF,01:32:30,07:33:53,--:--:--,00:04:51,00:05:23,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=429&rd=2016-11-12,
730,"Tan, Mei Lin",female,mys,40-44,"1,734",673,23,92,15:43:13,01:30:13,07:23:18,06:29:31,00:09:17,00:10:54,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=730&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=730&rd=20161112
1266,"Sabtu, Mohamad Allie Helmy",male,mys,35-39,"4,247",125,30,114,10:56:31,01:07:24,05:35:19,04:07:48,00:03:01,00:02:59,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1266&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1266&rd=20161112
638,"Westre, Bernt Erik",male,nor,40-44,"3,958",128,16,116,10:57:16,01:16:11,05:41:39,03:51:40,00:04:03,00:03:43,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=638&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=638&rd=20161112
150,"Nikitin, Evgeniy",male,rus,25-29,"3,904",135,11,123,11:02:08,00:55:22,--:--:--,04:15:51,00:02:46,06:46:17,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=150&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=150&rd=20161112
643,"De Paula, David",male,fra,40-44,0,--,--,--,DNF,01:21:42,05:52:15,--:--:--,00:03:51,00:04:36,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=643&rd=2016-11-12,
628,"Noothae, Weerapon",male,tha,40-44,"2,338",350,48,297,13:12:19,01:41:53,07:01:00,04:24:14,00:02:17,00:02:55,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=628&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=628&rd=20161112
533,"Han, Fu",male,chn,35-39,"2,315",407,77,351,13:37:32,01:32:32,06:55:39,04:53:58,00:08:21,00:07:02,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=533&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=533&rd=20161112
758,"Toparkngarm, Panorkwan",female,tha,40-44,"2,115",599,21,80,15:11:31,01:30:44,07:48:23,05:35:57,00:10:08,00:06:19,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=758&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=758&rd=20161112
1263,"Yusoff, Yusran",male,mys,50-54,"1,000",787,44,687,16:37:19,02:10:46,07:39:25,06:20:13,00:12:53,00:14:02,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1263&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1263&rd=20161112
1226,"Yuko, Hayashi",female,jpn,60-64,"4,478",626,2,84,15:22:55,01:29:46,07:34:51,06:00:09,00:10:47,00:07:22,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1226&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1226&rd=20161112
1250,"Kuan Yin, Tan",female,mys,35-39,0,--,--,--,17:02:41,01:57:29,07:57:14,06:39:04,00:16:09,00:12:45,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1250&rd=2016-11-12,
333,"Nyberg, Johan",male,swe,30-34,"4,115",79,13,71,10:29:36,01:03:19,05:33:04,03:44:55,00:03:11,00:05:07,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=333&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=333&rd=20161112
243,"Karl, Dario",male,deu,30-34,"1,000",592,89,513,15:08:05,01:10:23,07:16:39,06:23:16,00:07:37,00:10:10,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=243&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=243&rd=20161112
920,"Toji, Masaaki",male,jpn,50-54,"2,837",403,21,347,13:34:47,01:18:29,06:48:40,05:07:13,00:11:55,00:08:30,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=920&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=920&rd=20161112
843,"Wood, Simon",male,gbr,45-49,"3,908",140,23,128,11:05:17,01:08:37,05:30:47,04:16:46,00:04:24,00:04:43,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=843&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=843&rd=20161112
739,"Bochmann, Meredith",female,aus,40-44,"4,743",183,3,19,11:32:27,01:14:15,06:13:35,03:55:07,00:04:47,00:04:43,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=739&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=739&rd=20161112
809,"Kang, Yen Hun",male,sgp,45-49,"1,521",503,76,433,14:24:10,01:25:59,07:06:36,05:32:11,00:07:45,00:11:39,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=809&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=809&rd=20161112
251,"Collins, Mike",male,gbr,30-34,"3,244",194,30,172,11:42:09,01:24:13,06:00:56,04:03:53,00:07:00,00:06:07,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=251&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=251&rd=20161112
963,"Beng Hock, Leow",male,mys,50-54,"1,997",551,27,473,14:44:47,01:47:38,07:03:16,05:38:00,00:08:19,00:07:34,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=963&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=963&rd=20161112
544,"Bone, Kitsanee",female,tha,35-39,"1,000",708,13,96,16:02:12,01:39:24,08:19:50,05:52:07,00:06:24,00:04:27,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=544&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=544&rd=20161112
275,"Brito, Carlos",male,mex,30-34,"1,699",448,68,386,13:50:55,01:21:24,06:42:49,05:31:44,00:08:13,00:06:45,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=275&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=275&rd=20161112
466,"Sadurni De La Torre, Eduard",male,esp,35-39,"4,230",129,31,117,10:57:54,01:16:02,05:47:18,03:47:58,00:03:00,00:03:36,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=466&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=466&rd=20161112
49,"Green, Erin",female,usa,PRO,"4,444",52,5,5,10:11:54,01:01:01,05:33:18,03:31:03,00:02:41,00:03:51,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=49&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=49&rd=20161112
692,"Miura, Masamichi",male,jpn,40-44,"1,000",591,96,512,15:07:43,01:30:31,06:57:59,06:14:13,00:12:13,00:12:47,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=692&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=692&rd=20161112
222,"Cabahug, Kristian",male,phl,30-34,"2,162",349,56,296,13:12:19,01:21:20,06:20:57,05:16:59,00:05:48,00:07:15,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=222&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=222&rd=20161112
560,"Ono, Eiko",female,jpn,35-39,"2,479",424,6,59,13:45:17,01:14:47,06:46:54,05:34:24,00:04:31,00:04:41,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=560&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=560&rd=20161112
249,"Davis, Stephen",male,gbr,30-34,"2,494",295,49,248,12:44:42,01:16:09,05:47:18,05:31:04,00:05:33,00:04:38,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=249&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=249&rd=20161112
24,"Oh, Young Hwan",male,kor,PRO,"4,359",19,14,18,09:32:37,01:03:20,05:05:22,03:19:10,00:02:18,00:02:27,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=24&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=24&rd=20161112
2,"Wiltshire, Harry",male,gbr,PRO,"4,798",8,8,8,08:56:00,00:48:41,04:48:13,03:16:06,00:01:32,00:01:28,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=2&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=2&rd=20161112
993,"Natori, Shunsuke",male,jpn,55-59,"2,280",534,13,460,14:37:56,01:24:30,06:55:26,05:51:50,00:15:22,00:10:48,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=993&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=993&rd=20161112
1237,"Ogawa, Tadayoshi",male,jpn,70-74,"4,536",523,2,449,14:31:45,01:18:32,07:22:49,05:33:10,00:09:57,00:07:17,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1237&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1237&rd=20161112
684,"Chawaldit, Phidet",male,tha,40-44,"1,018",572,90,494,15:02:15,01:17:22,07:26:49,05:55:30,00:09:32,00:13:02,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=684&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=684&rd=20161112
1247,"Lack, Ian",male,aus,45-49,"4,527",59,6,54,10:13:42,01:00:32,05:22:28,03:46:00,00:02:25,00:02:17,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1247&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1247&rd=20161112
593,"Tan, Ban Keat",male,mys,40-44,0,--,--,--,14:40:30,01:54:56,08:10:22,04:23:10,00:05:32,00:06:30,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=593&rd=2016-11-12,
514,"Flores, Raymond",male,phl,35-39,"1,000",732,141,635,16:17:29,01:52:35,07:24:34,06:38:03,00:11:27,00:10:50,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=514&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=514&rd=20161112
232,"Organ, Mark",male,gbr,30-34,"2,574",279,47,238,12:38:03,01:27:22,07:11:18,03:46:41,00:05:58,00:06:44,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=232&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=232&rd=20161112
536,"Cheah, Jonathan",male,mys,35-39,"2,472",374,70,320,13:24:28,01:31:45,06:53:11,04:43:38,00:08:19,00:07:35,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=536&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=536&rd=20161112
386,"Meintjes, Jordan",male,zaf,35-39,"1,120",614,117,532,15:17:08,01:13:59,06:53:22,06:55:19,00:06:18,00:08:10,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=386&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=386&rd=20161112
567,"Nanyan, Affendy",male,mys,40-44,"1,000",821,139,713,16:55:37,02:13:29,07:30:21,06:54:42,00:09:16,00:07:49,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=567&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=567&rd=20161112
679,"Lim, Choon Yuen",male,mys,40-44,"1,000",594,98,515,15:08:57,01:27:27,07:39:07,05:45:06,00:09:24,00:07:53,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=679&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=679&rd=20161112
724,"Virve, Rainer",male,est,40-44,"4,084",110,15,100,10:46:46,01:10:54,05:31:17,03:53:51,00:04:18,00:06:26,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=724&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=724&rd=20161112
463,"Chin Kai Yueh, Alexander",male,mys,35-39,"1,343",565,108,487,14:58:32,01:41:02,07:07:41,05:41:44,00:15:09,00:12:56,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=463&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=463&rd=20161112
